"Country","Year","00-04","05-09","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80+","child","young","old","young_1564","old_65","total","dep","dep_65"
"Sweden",2043,635.414,614.398,616.976,649.841,682.655,685.392,683.485,669.436,610.106,675.81,773.535,675.354,605.122,593.474,608.77,554.668,957.423,2516.629,5455.773,3319.457,6710.736,2714.335,11291.859,0.60843018945253,0.404476498553959
"Sweden",2044,640.173,618.639,614.308,645.512,683.959,692.901,683.942,681.068,623.922,638.494,781.398,692.515,613.68,587.048,602.84,566.064,971.482,2518.632,5478.199,3341.114,6737.391,2727.434,11337.945,0.609892776804932,0.40482050099215
"Sweden",2045,644.803,623.254,612.352,640.455,683.637,698.948,686.805,689.886,636.872,614.56,774.502,710.591,624.513,583.768,596.378,573.824,989.633,2520.864,5495.801,3368.116,6760.769,2743.603,11384.781,0.612852612385347,0.40581226780563
"Sweden",2046,649.378,628.338,614.616,638.31,682.317,703.312,691.195,695.422,650.137,602.829,754.015,729.687,637.143,583.133,587.997,574.409,1010.176,2530.642,5508.914,3392.858,6784.367,2755.715,11432.414,0.615885090963482,0.406186015585537
"Sweden",2047,653.957,633.394,617.49,635.96,679.933,706.829,697.754,697.266,664.189,603.931,718.616,750.947,651.403,585.926,579.472,572.789,1030.891,2540.801,5519.465,3420.481,6806.828,2769.078,11480.747,0.619712417779622,0.406808868976857
"Sweden",2048,658.369,638.483,620.599,633.364,676.747,709.28,705.493,696.96,677.692,614.43,676.091,769.271,667.076,591.832,571.61,569.343,1052.807,2550.815,5525.964,3452.668,6826.404,2785.592,11529.447,0.624808268747317,0.408061403925112
"Sweden",2049,662.288,643.599,623.56,630.825,673.128,710.521,712.795,697.234,689.159,628.079,638.947,777.046,684.11,600.355,565.845,565.034,1075.558,2560.272,5526.909,3490.902,6841.844,2806.792,11578.083,0.631619228758787,0.410239110976514
"Sweden",2050,665.377,648.703,626.341,628.658,669.16,710.485,718.658,699.813,697.701,640.789,615.077,770.103,702.036,611.099,563.183,560.524,1098.594,2569.079,5521.786,3535.436,6852.48,2833.4,11626.301,0.640270376287672,0.41348533669562
"Sweden",2051,667.59,654.197,632.511,630.466,665.489,708.785,723.08,704.334,703.35,654.112,603.578,749.862,721.004,623.632,562.688,552.357,1116.94,2584.764,5512.59,3576.621,6864.06,2855.617,11673.975,0.648809543245552,0.416024481137985
"Sweden",2052,670.097,658.76,638.294,633.159,662.02,705.956,726.416,710.807,705.145,668.097,604.703,714.756,742.07,637.741,565.653,544.515,1132.9,2600.31,5497.9,3622.879,6873.129,2880.809,11721.089,0.658956874442969,0.41914083090831
"Sweden",2053,672.555,662.596,643.505,636.246,659.123,702.374,728.576,718.359,704.737,681.51,615.116,672.64,760.308,653.291,571.724,537.67,1147.157,2614.902,5482.435,3670.15,6878.989,2909.842,11767.487,0.669437941352702,0.423004310662512
"Sweden",2054,674.507,665.942,647.968,639.236,657.122,698.524,729.514,725.435,704.887,692.892,628.663,635.945,768.192,670.247,580.418,533.24,1160.317,2627.653,5472.982,3712.414,6880.41,2944.222,11813.049,0.678316500949574,0.427913743512378
"Sweden",2055,675.442,669.076,651.633,641.834,655.953,694.702,729.222,731.001,707.265,701.306,641.266,612.43,761.521,688.116,591.343,532.19,1173.377,2637.985,5473.145,3746.547,6876.5,2985.026,11857.677,0.684532750365649,0.434090889260525
"Sweden",2056,675.671,672.55,657.847,647.478,656.199,690.557,727.471,735.442,711.798,706.939,654.53,601.128,741.456,706.837,603.428,531.405,1180.566,2653.546,5484.064,3763.692,6872.998,3022.236,11901.302,0.686296148257934,0.439726011851015
"Sweden",2057,675.998,675.066,663.006,653.176,657.861,686.711,724.528,738.749,718.272,708.753,668.501,602.357,706.838,727.794,617.379,534.491,1184.434,2667.246,5505.732,3770.936,6865.746,3064.098,11943.914,0.684910925559036,0.446287701292766
"Sweden",2058,676.182,676.833,667.022,658.429,660.702,683.485,720.728,740.796,725.77,708.354,681.909,612.752,665.421,746.025,632.901,540.838,1187.424,2678.466,5534.496,3772.609,6858.346,3107.188,11985.571,0.68165357785063,0.453052091568434
"Sweden",2059,676.001,678.055,669.926,662.869,664.185,681.249,716.583,741.527,732.708,708.459,693.253,626.214,629.452,754.027,649.875,549.984,1192.001,2686.851,5564.178,3775.339,6856.499,3145.887,12026.368,0.678507948523573,0.458818268623681
"Sweden",2060,675.152,678.949,671.853,666.308,667.698,680.186,712.491,740.938,738.053,710.724,701.589,638.741,606.524,747.662,667.793,561.63,1200.106,2692.262,5590.42,3783.715,6863.252,3177.191,12066.397,0.67682124062235,0.462927923963742
"Sweden",2061,673.85,680.111,676.061,671.986,671.83,679.952,708.28,739.188,742.479,715.244,707.186,651.898,595.485,727.95,685.967,572.602,1205.589,2702.008,5616.057,3787.593,6883.528,3192.108,12105.658,0.674422107895272,0.463731388904062
"Sweden",2062,673.037,680.395,679.153,677.004,676.499,681.207,704.282,736.18,745.753,721.696,709.007,665.823,596.805,694.096,706.706,586.057,1210.507,2709.589,5640.447,3794.171,6914.256,3197.366,12144.207,0.672672041772576,0.462430954248729
"Sweden",2063,672.505,680.053,681.084,681.045,681.496,683.712,700.833,732.27,747.753,729.172,708.655,679.239,607.182,653.723,724.988,601.536,1216.961,2714.687,5663.13,3804.39,6951.357,3197.208,12182.207,0.671782212310154,0.459940123921128
"Sweden",2064,672.024,679.329,681.857,683.971,686.422,686.983,698.34,727.958,748.397,736.075,708.812,690.619,620.619,618.794,733.325,618.822,1227.55,2717.181,5683.606,3819.11,6988.196,3198.491,12219.897,0.67195192629468,0.457699097163274
"Sweden",2065,671.278,678.463,681.572,685.714,690.732,690.594,697.026,723.6,747.62,741.312,711.065,698.961,633.154,596.671,727.587,637.346,1244.739,2717.027,5700.91,3839.497,7019.778,3206.343,12257.434,0.673488443073123,0.456758461592375
"Sweden",2066,670.666,678.215,683.49,689.494,695.057,694.346,696.809,719.485,745.965,745.814,715.672,704.607,646.238,586.154,708.301,654.251,1260.325,2721.865,5717.755,3855.269,7053.487,3209.031,12294.889,0.674262713250218,0.454956676038391
"Sweden",2067,670.904,677.465,684.364,692.521,699.164,698.689,697.979,715.5,743.015,749.151,722.2,706.535,660.15,587.75,675.581,674.475,1276.795,2725.254,5732.233,3874.751,7084.904,3214.601,12332.238,0.675958391782051,0.453725413922334
"Sweden",2068,671.661,676.446,684.159,694.468,702.95,703.354,700.256,711.94,739.062,751.147,729.687,706.278,673.593,598.131,636.706,692.846,1296.872,2726.734,5744.674,3898.148,7112.735,3224.555,12369.556,0.678567312958055,0.453349520261896
"Sweden",2069,672.573,675.36,682.953,695.179,706.244,707.988,703.19,709.198,734.587,751.69,736.516,706.47,684.993,611.428,603.235,701.896,1323.365,2726.065,5755.883,3924.917,7136.055,3239.924,12406.865,0.681896591713209,0.454021724888611
"Sweden",2070,673.289,674.403,680.937,694.622,708.705,712.283,706.452,707.519,729.954,750.726,741.618,708.696,693.336,623.832,582.278,697.54,1357.988,2723.251,5765.953,3954.974,7153.911,3261.638,12444.178,0.685918528992519,0.455923759744844
"Sweden",2071,674.895,674.596,681.471,696.148,711.229,716.274,710.242,707.413,725.958,749.19,746.225,713.42,699.029,636.869,572.369,678.241,1387.958,2727.11,5779.951,3974.466,7175.128,3275.437,12481.527,0.687629704819297,0.456498755144159
"Sweden",2072,676.894,674.766,681.269,696.924,713.374,720.051,714.485,708.574,722.01,746.298,749.635,720.026,701.046,650.789,574.355,646.832,1421.544,2729.853,5794.453,3994.566,7192.423,3293.52,12518.872,0.689377582318814,0.457915225508845
"Sweden",2073,679.046,675.091,680.298,696.708,715.048,723.494,718.909,710.717,718.382,742.33,751.647,727.532,700.919,664.274,584.776,610.146,1456.749,2731.143,5808.059,4016.864,7205.686,3315.945,12556.066,0.691601789857851,0.460184498741688
"Sweden",2074,681.098,675.597,678.69,695.442,716.081,726.488,723.203,713.398,715.472,737.763,752.143,734.33,701.243,675.703,597.939,579.187,1489.145,2730.827,5818.878,4043.217,7215.563,3341.974,12592.922,0.69484477935437,0.463161918203749
"Sweden",2075,682.79,676.221,676.723,693.175,716.183,728.913,727.148,716.302,713.524,732.954,751.074,739.371,703.566,684.036,610.261,560.616,1516.409,2728.909,5825.469,4074.888,7222.21,3371.322,12629.266,0.69949526810631,0.466799220737143
"Sweden",2076,685.376,678.052,677.749,693.265,716.463,731.061,731.113,720.135,713.468,729.02,749.605,744.025,708.339,689.782,622.956,551.29,1523.388,2734.442,5834.89,4095.755,7236.494,3387.416,12665.087,0.701942110305421,0.468101818366739
"Sweden",2077,687.936,679.849,678.484,692.875,716.352,732.837,734.743,724.314,714.611,725.079,746.752,747.477,714.965,691.944,636.805,553.72,1521.633,2739.144,5842.165,4119.067,7250.005,3404.102,12700.376,0.705058313142474,0.469530986530354
"Sweden",2078,690.319,681.741,678.82,691.87,715.859,734.169,737.947,728.598,716.677,721.432,742.813,749.546,722.518,692.035,650.439,564.168,1516.092,2742.75,5847.041,4145.252,7261.429,3422.734,12735.043,0.708948680195675,0.47135818583367
"Sweden",2079,692.322,683.685,678.746,690.274,714.922,734.949,740.656,732.689,719.232,718.469,738.258,750.103,729.404,692.584,662.1,577.288,1513.313,2745.027,5849.278,4174.689,7268.956,3445.285,12768.994,0.71371013653309,0.473972465922204
"Sweden",2080,693.688,685.526,678.388,688.151,713.313,735.053,742.795,736.344,721.923,716.406,733.417,749.07,734.542,695.077,670.637,589.918,1517.908,2745.753,5848.321,4208.082,7271.014,3473.54,12802.156,0.719536769613022,0.477724289899593
"Sweden",2081,695.413,688.297,680.93,688.678,712.153,734.901,744.841,740.275,725.73,716.334,729.49,747.614,739.167,699.928,676.237,601.549,1512.992,2753.318,5851.338,4229.873,7279.183,3490.706,12834.529,0.722889875785675,0.479546399644026
"Sweden",2082,697.093,690.715,683.268,689.218,710.913,734.429,746.467,743.838,729.879,717.467,725.587,744.834,742.665,706.677,678.605,615.134,1509.373,2760.294,5853.414,4252.454,7285.297,3509.789,12866.162,0.726491240838253,0.481763337857057
"Sweden",2083,698.541,692.85,685.23,689.534,709.65,733.623,747.586,746.926,734.108,719.525,721.985,740.997,744.86,714.357,679.101,629.094,1509.192,2766.155,5854.4,4276.604,7288.794,3531.744,12897.159,0.730493987428259,0.484544356720741
"Sweden",2084,699.51,694.703,686.663,689.489,708.366,732.456,748.111,749.462,738.099,722.041,719.053,736.545,745.595,721.37,680.103,641.418,1514.696,2770.365,5854.133,4303.182,7289.217,3557.587,12927.68,0.735067344728929,0.488061612104565
"Sweden",2085,699.688,696.23,687.538,689.003,706.865,730.854,747.957,751.346,741.573,724.635,716.97,731.781,744.737,726.628,682.989,650.754,1528.312,2772.459,5851.981,4333.42,7285.721,3588.683,12957.86,0.74050479658085,0.492563879401915
"Sweden",2086,699.832,698.405,690.79,691.008,706.146,729.208,747.634,753.285,745.406,728.346,716.825,727.81,743.233,731.229,687.741,655.554,1535.25,2780.035,5854.66,4353.007,7288.901,3609.774,12987.702,0.743511493408669,0.495242561258549
"Sweden",2087,700.133,699.997,693.608,693.13,705.827,727.568,746.96,754.79,748.886,732.433,717.929,723.926,740.486,734.819,694.602,657.949,1544.233,2786.868,5858.319,4372.089,7291.935,3631.603,13017.276,0.746304357956608,0.498030083921483
"Sweden",2088,700.4,701.119,695.878,695.089,705.908,726.021,745.97,755.821,751.948,736.673,720.035,720.436,736.824,737.238,702.53,659.083,1555.823,2792.486,5862.812,4391.498,7294.725,3654.674,13046.796,0.749042950720576,0.501002299606908
"Sweden",2089,700.315,701.812,697.428,696.587,706.198,724.574,744.621,756.25,754.461,740.694,722.629,717.651,732.635,738.251,709.853,661.065,1571.553,2796.142,5867.078,4413.357,7296.3,3680.722,13076.577,0.75222402020222,0.504464180475035
"Sweden",2090,699.43,702.037,698.087,697.336,706.286,723.07,742.774,755.858,756.18,744.082,725.199,715.63,728.064,737.586,715.375,665.005,1594.792,2796.89,5869.079,4440.822,7294.479,3712.758,13106.791,0.75664716729831,0.508981930032289
"Sweden",2091,698.846,703.129,700.934,700.391,707.434,722.211,741.295,755.77,758.369,748.162,729.161,715.758,724.404,736.479,720.18,669.555,1605.428,2803.3,5878.16,4456.046,7302.955,3731.642,13137.506,0.758068170992283,0.510976994928765
"Sweden",2092,698.562,703.659,703.123,703.295,709.025,721.794,739.753,755.281,760.101,751.887,733.509,717.154,720.851,734.188,724.223,676.75,1615.513,2808.639,5888.504,4471.525,7312.65,3750.674,13168.668,0.7593651970008,0.51290216269068
"Sweden",2093,698.156,703.525,704.359,705.534,710.719,721.566,737.996,754.175,761.076,754.933,737.764,719.314,717.486,730.764,726.984,685.057,1630.705,2811.574,5897.543,4490.996,7320.563,3773.51,13200.113,0.761502883488938,0.51546718469604
"Sweden",2094,697.304,702.761,704.528,706.811,712.192,721.364,736.039,752.391,761.137,757.14,741.527,721.702,714.605,726.548,728.118,692.726,1654.774,2811.404,5903.492,4516.771,7324.908,3802.166,13231.667,0.765101570392574,0.519073550138787
"Sweden",2095,695.795,701.575,703.739,707.074,713.185,721.154,734.015,750.033,760.305,758.496,744.614,724.038,712.472,721.912,727.537,698.797,1688.41,2808.183,5905.84,4549.128,7325.386,3836.656,13263.151,0.770276201183913,0.52374796358854
"Sweden",2096,695.266,701.705,705.317,709.598,715.312,722.032,733.168,748.633,760.311,760.782,748.798,728.11,712.736,718.511,726.59,703.146,1704.416,2811.886,5917.146,4565.399,7339.48,3852.663,13294.431,0.771554225635129,0.524923155318905
"Sweden",2097,694.814,701.188,705.968,711.431,717.287,723.088,732.398,746.814,759.581,762.293,752.326,732.284,713.983,714.952,724.373,707.113,1725.48,2813.401,5926.071,4585.901,7351.485,3871.918,13325.373,0.773851848889424,0.526685152727646
"Sweden",2098,694.376,700.239,705.745,712.444,719.078,724.295,731.774,744.755,758.227,763.062,755.199,736.399,716.05,711.62,721.152,710.243,1751.237,2812.804,5932.789,4610.302,7361.283,3894.252,13355.895,0.777088482330991,0.529018107305479
"Sweden",2099,693.913,699.065,704.771,712.624,720.578,725.565,731.367,742.674,756.396,763.132,757.457,740.251,718.596,708.976,717.38,712.216,1781.005,2810.373,5937.42,4638.173,7368.64,3919.577,13385.966,0.7811765042729,0.531926787032614
"Sweden",2100,693.299,697.749,703.12,711.911,721.481,726.703,731.11,740.627,754.097,762.435,759.005,743.574,721.243,707.202,713.305,712.77,1815.916,2806.079,5939.032,4670.436,7372.186,3949.193,13415.547,0.786396840427868,0.535688193434078
"Switzerland",1950,421.7,368.7,307.3,333.5,348.5,358.2,309,355.1,355.799,330.301,289.799,242.3,207.4,174.1,134.8,79.2,52.387,1431.2,2588.999,647.887,3129.899,440.487,4668.086,0.250246137599899,0.140735212222503
"Switzerland",1951,418.776,383.358,315.774,334.843,350.422,363.202,314.957,346.482,357.723,335.562,296.652,248.131,209.519,175.084,136.499,82.879,56.425,1452.751,2613.131,660.406,3157.493,450.887,4726.288,0.252725944470446,0.142799049752446
"Switzerland",1952,412.943,396.998,328.254,333.134,356.009,364.886,327.658,335.756,359.637,340.901,303.74,255.342,212.558,176.752,137.896,86.788,59.705,1471.329,2643.929,673.699,3189.621,461.141,4788.957,0.254809792547379,0.144575484046537
"Switzerland",1953,410.687,408.441,343.099,328.587,363.573,364.348,342.748,325.398,359.762,345.431,310.37,262.935,216.255,178.665,139.181,90.417,62.085,1490.814,2674.565,686.603,3219.407,470.348,4851.982,0.25671576499356,0.146097713026032
"Switzerland",1954,411.937,417.496,357.894,324.518,370.189,364.455,355.345,319.349,356.96,348.791,316.427,270.308,220.742,180.805,140.7,93.342,63.628,1511.845,2701.824,699.217,3247.084,478.475,4912.886,0.258794429244836,0.147355288622038
"Switzerland",1955,413.822,424.595,371.04,324.038,373.356,367.298,363.398,319.431,351.471,350.897,322.012,277.326,226.128,183.415,142.608,95.602,64.369,1533.495,2725.189,712.122,3275.355,485.994,4970.806,0.261311050352838,0.148379030669958
"Switzerland",1956,406.548,429.156,387.335,337.751,370.318,369.95,368.541,321.452,344.697,352.573,326.863,283.493,231.224,185.591,143.749,97.697,69.729,1560.79,2737.887,727.99,3306.862,496.766,5026.667,0.26589483057555,0.150222779178569
"Switzerland",1957,409.061,427.759,400.81,354.148,367.017,374.077,369.665,329.431,333.746,353.698,331.098,289.207,236.896,188.094,144.888,99.236,74.168,1591.778,2747.939,743.282,3338.983,506.386,5082.999,0.270487081409012,0.15165875357856
"Switzerland",1958,417.344,421.81,412.474,370.113,367.479,379.043,368.427,342.004,321.326,354.228,335.173,294.933,243.293,191.347,146.47,100.691,77.518,1621.741,2762.613,759.319,3376.019,516.026,5143.673,0.274855363382421,0.152850443081037
"Switzerland",1959,428.534,414.625,421.714,383.936,374.328,383.974,367.946,355.197,312.128,353.25,339.405,301.145,250.411,195.809,148.88,102.418,79.696,1648.809,2787.373,777.214,3421.72,526.803,5213.396,0.278833869740433,0.153958535473388
"Switzerland",1960,441.111,410.727,426.993,396.007,386.602,389.397,370.401,365.796,309.613,349.89,343.901,308.106,258.209,201.709,152.308,104.604,80.744,1674.838,2823.706,797.574,3477.922,539.365,5296.118,0.282456459702249,0.155082546417085
"Switzerland",1961,458.639,415.713,437.682,417.385,394.917,393.16,374.385,372.404,314.105,341.236,345.352,312.719,263.615,206.158,154.128,105.822,85.987,1729.419,2848.278,815.71,3529.278,552.095,5393.407,0.286387073171931,0.15643284547151
"Switzerland",1962,474.404,422.952,443.761,441.026,408.649,397.383,381.174,375.567,326.973,329.701,347.73,317.811,269.745,211.904,156.795,107.221,90.202,1782.143,2884.988,835.867,3595.759,566.122,5502.998,0.289729801302466,0.157441586046228
"Switzerland",1963,487.981,432.418,445.858,463.325,427.88,402.634,389.524,376.329,344.802,317.73,349.74,322.803,276.307,218.447,160.315,108.933,93.132,1829.582,2931.442,857.134,3671.074,580.827,5618.158,0.29239329995272,0.158217186578097
"Switzerland",1964,499.159,442.546,445.882,480.647,450.754,410.279,397.417,377.12,361.559,309.704,349.191,327.073,282.814,225.172,164.61,110.989,94.548,1868.234,2983.097,878.133,3746.558,595.319,5729.464,0.294369576316157,0.158897580125545
"Switzerland",1965,507.638,451.073,445.782,491.322,474.314,421.764,403.822,379.59,373.14,308.508,344.801,330.306,288.834,231.724,169.542,113.41,94.386,1895.815,3036.245,897.896,3816.401,609.062,5829.956,0.295725806053201,0.159590671944589
"Switzerland",1966,519.739,460.456,443.801,489.99,488.144,434.316,409.341,384.078,380.387,314.78,337.162,333.346,294.164,237.53,174.019,115.812,99.844,1913.986,3081.554,921.369,3865.708,627.205,5916.909,0.298994922691603,0.162248416072813
"Switzerland",1967,523.735,471.136,444.164,483.207,499.889,449.664,413.629,390.131,382.591,328.425,325.362,336.291,298.982,243.4,178.919,118.254,103.9,1922.242,3125.982,943.455,3908.171,644.473,5991.679,0.301810758987096,0.164903992174344
"Switzerland",1968,521.285,482.456,446.811,472.88,508.445,466.714,417.973,396.989,381.63,346.008,312.739,338.12,303.265,249.331,184.2,121.017,106.498,1923.432,3168.618,964.311,3944.763,661.046,6056.361,0.30433173074192,0.167575593261243
"Switzerland",1969,514.688,492.992,451.275,462.536,512.734,483.464,424.484,403.444,380.915,361.959,304.528,337.283,307.162,255.339,189.851,124.362,107.706,1921.491,3208.811,984.42,3978.509,677.258,6114.722,0.306786532457038,0.170229098388366
