"COU","Country","FREQ","Frequency","SOURCE","Source","SERIES","Series","MEAS","Measure","_TIME_","Year","Value","Flag Codes","Flags"
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1975","1975",53.809606381134,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1976","1976",52.809508088478,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1977","1977",53.5902376364804,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1978","1978",54.0104084529254,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1979","1979",55.4658385093168,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1980","1980",57.8703703703704,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1981","1981",57.7359063972041,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1982","1982",58.1382656155246,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1983","1983",58.0968179761725,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1984","1984",58.3142559833507,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1985","1985",57.4913892078071,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1986","1986",57.0536585365854,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1987","1987",55.680649526387,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1988","1988",56.1244541484716,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1989","1989",57.9353023909986,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1990","1990",58.5416961631035,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1991","1991",58.0965909090909,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1992","1992",58.0692788188529,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1993","1993",57.9722458227131,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1994","1994",57.8301886792453,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1995","1995",57.33891665541,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1996","1996",56.2718042176517,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1997","1997",54.7402355858649,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1998","1998",54.8275401231943,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1999","1999",54.2898714541672,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2000","2000",54.1424409892468,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2001","2001",53.7131133853384,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2002","2002",54.3101505320221,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2003","2003",54.9213117110212,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2004","2004",54.780139813423,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2005","2005",54.6523202351045,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2006","2006",53.9416677314067,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2007","2007",52.7902458632009,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2008","2008",52.4680704176735,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2009","2009",53.4111066372115,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2010","2010",53.5575006499697,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2011","2011",53.3254144173764,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2012","2012",53.1282477655373,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2013","2013",51.8478202451578,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2014","2014",52.4551134471243,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2015","2015",52.4912349974685,,
"LTU","Lithuania","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1995","1995",41.4739854426311,,
"LTU","Lithuania","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2001","2001",16.8284671532847,,
"LTU","Lithuania","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2003","2003",13.5984197870148,,
"LTU","Lithuania","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2006","2006",9.75383577811499,,
"LTU","Lithuania","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2007","2007",9.27344568986372,,
"LTU","Lithuania","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2008","2008",8.86226594731831,,
"LTU","Lithuania","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2009","2009",9.95170748533977,,
"LTU","Lithuania","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2010","2010",10.1258992805755,,
"LTU","Lithuania","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2011","2011",9.71627408993576,,
"LTU","Lithuania","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2012","2012",9.01559883669692,,
"LTU","Lithuania","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2013","2013",8.35525162195336,,
"LTU","Lithuania","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2014","2014",8.12489218561325,,
"LTU","Lithuania","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2015","2015",7.855862010076,,
"LTU","Lithuania","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2016","2016",7.66716943187531,,
"MEX","Mexico","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1975","1975",40.6623355748138,,
"MEX","Mexico","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1989","1989",27.6766804888775,,
"MEX","Mexico","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2009","2009",14.594347909031,,
"MEX","Mexico","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2010","2010",13.897234713124,,
"TUR","Turkey","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1960","1960",12.0837702955089,,
"TUR","Turkey","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1961","1961",11.9218527959609,,
"TUR","Turkey","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1962","1962",11.5962154740873,,
"TUR","Turkey","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1963","1963",11.2843303652233,,
"TUR","Turkey","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1964","1964",12.215212180256,,
"TUR","Turkey","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1965","1965",12.4974898773433,,
"TUR","Turkey","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1966","1966",11.7121223862417,,
"TUR","Turkey","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1967","1967",25.5,,
"TUR","Turkey","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1968","1968",27.6175141264073,,
"TUR","Turkey","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1969","1969",27.7584402466835,,
"TUR","Turkey","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1970","1970",29.0353404467867,,
"TUR","Turkey","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1971","1971",29.5886737767738,,
"TUR","Turkey","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1975","1975",42.6759427161609,,
"TUR","Turkey","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1978","1978",36.128534354264,,
"TUR","Turkey","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1980","1980",39.4657326582022,,
"TUR","Turkey","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1998","1998",29.4071862452383,,
"TUR","Turkey","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2001","2001",29.3770648531441,,
"TUR","Turkey","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2003","2003",25.7970742685671,,
"TUR","Turkey","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2008","2008",10.6797506510391,,
"TUR","Turkey","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2013","2013",6.31481509805661,"B","Break"
"TUR","Turkey","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2014","2014",6.94721318560657,,
"TUR","Turkey","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2015","2015",8.0014333706607,,
"TUR","Turkey","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2016","2016",8.16291654489179,,
"TUR","Turkey","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2017","2017",8.56448533057633,,
"ISR","Israel","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2000","2000",42.0332377381724,,
"ISR","Israel","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2006","2006",31.4041750340203,,
"ISR","Israel","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2012","2012",23.3750822646039,,
"NZL","New Zealand","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2016","2016",18.3478074704315,,
"NZL","New Zealand","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2017","2017",18.7066219452497,,
"LUX","Luxembourg","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1970","1970",46.5276574002014,,
"LUX","Luxembourg","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1971","1971",45.6286734880116,,
"LUX","Luxembourg","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1972","1972",44.7899098109595,,
"LUX","Luxembourg","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1973","1973",44.7278098740553,,
"LUX","Luxembourg","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1974","1974",45.3381164169175,,
"LUX","Luxembourg","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1975","1975",45.4301433869474,,
"LUX","Luxembourg","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1976","1976",46.4178218385149,,
"LUX","Luxembourg","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1977","1977",47.3639161337647,,
"LUX","Luxembourg","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1978","1978",48.6307714779652,,
"LUX","Luxembourg","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1979","1979",49.0883909982564,,
"LUX","Luxembourg","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1980","1980",50.445243782702,,
"LUX","Luxembourg","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1981","1981",51.8398094565138,,
"LUX","Luxembourg","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1987","1987",49.3371870773029,,
"LUX","Luxembourg","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1993","1993",44.1125952805942,,
